unique_identifier,l0,l1,l2,l3,l4,level,segment,fte,contractor,fte_cost_avg,lcm,aut_min_Y1,aut_min_Y2,aut_min_Y3,aut_mid_Y1,aut_mid_Y2,aut_mid_Y3,aut_max_Y1,aut_max_Y2,aut_max_Y3,aut_min_Y1_q,aut_min_Y2_q,aut_min_Y3_q,aut_mid_Y1_q,aut_mid_Y2_q,aut_mid_Y3_q,aut_max_Y1_q,aut_max_Y2_q,aut_max_Y3_q,pro_min_Y0,pro_min_Y1,pro_min_Y2,pro_min_Y3,pro_mid_Y0,pro_mid_Y1,pro_mid_Y2,pro_mid_Y3,pro_max_Y0,pro_max_Y1,pro_max_Y2,pro_max_Y3,baseline_bottom,baseline_top,baselinepos_min,baselinepos_mid,baselinepos_max,dd_min_Y0,dd_min_Y1,dd_min_Y2,dd_min_Y3,dd_mid_Y0,dd_mid_Y1,dd_mid_Y2,dd_mid_Y3,dd_max_Y0,dd_max_Y1,dd_max_Y2,dd_max_Y3,out_considered_min,out_considered_mid,out_considered_max,out_yesno,out_year_min,out_year_mid,out_year_max,out_quarter_min,out_quarter_mid,out_quarter_max,hire_min_Y1,hire_mid_Y1,hire_max_Y1,hire_min_Y2,hire_mid_Y2,hire_max_Y2,hire_min_Y3,hire_mid_Y3,hire_max_Y3,exit_min_Y1,exit_mid_Y1,exit_max_Y1,exit_min_Y2,exit_mid_Y2,exit_max_Y2,exit_min_Y3,exit_mid_Y3,exit_max_Y3,tenure_0-4,tenure_5-9,tenure_10-14,tenure_15-19,tenure_20-24,tenure_25+,age_20-24,age_25-29,age_30-34,age_35-39,age_40-44,age_45-49,age_50-54,age_55-59,age_60+,degree_yes,degree_no,,driver_group,driver,year,min,mid,max
1149,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Legal,Lawsuits & Districts Support,,3,Critical,1,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,5,3,4,9,7,5,0,4,4,1,10,11,3,0,0,31,4,,whorev,,,,,
1470,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Legal,Lawsuits & Districts Support,Central Support,4,Specialist,11,0,32512.74661,0.14,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,11,13,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,whorev,,,,,
1468,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Legal,Lawsuits & Districts Support,Regional Support,4,Specialist,10,0,32512.74661,0.14,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,11,13,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,entrev,,,,,
1150,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Legal,Legal Consultations & Investigations,,3,Specialist,1,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,9,0,0,2,2,2,0,5,2,0,4,4,0,0,0,15,2,,whorev,,,,,
1473,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Legal,Legal Consultations & Investigations,Consultations Studies,4,Specialist,7,0,32512.74661,0.16,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,7,7,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,entrev,,,,,
1472,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Legal,Legal Consultations & Investigations,HQ Investigations Team,4,Specialist,8,0,32512.74661,0.15,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,8,8,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,whorev,,,,,
1151,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,,,2,Specialist,10,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,8,10,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,4,1,2,2,1,0,0,1,0,0,5,2,1,1,0,10,0,,headcount,,,,,
1152,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Compliance and Customer Complaints,,3,Specialist,7,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,6,7,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,1,1,3,1,1,0,1,0,1,2,1,1,1,0,3,4,,stcsub,,,,,
1153,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Compliance and Customer Complaints,Regulatory Compliance,4,Specialist,9,0,32512.74661,0.112,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,7,9,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,2,4,1,1,0,0,1,4,2,1,1,0,0,0,7,2,,stcsub,,,,,
1154,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Market Regulation,,3,Management,2,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2,2,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,,entrev,,,,,
1155,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Market Regulation,Retail Services Regulation,4,Specialist,2,0,32512.74661,0.15,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,,whorev,,,,,
1156,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Market Regulation,Wholesale Services Regulation,4,Specialist,2,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,,headcount,,,,,
1157,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Regulatory Consultation,,3,Core,13,0,32512.74661,0.04,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,11,13,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,3,6,0,3,1,0,0,1,1,4,4,1,1,1,0,12,1,,headcount,,,,,
1158,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Regulatory Planning & Studies,,3,Management,2,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2,2,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,,whorev,,,,,
1159,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Regulatory Planning & Studies,Regulatory Strategic Planning,4,Specialist,2,6,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,7,8,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,6,,headcount,,,,,
1160,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Regulatory Planning & Studies,Regulatory Studies Section,4,Specialist,2,0,32512.74661,0.22,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,,headcount,,,,,
1161,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Regulatory Relations,,3,Management,1,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,stcsub,,,,,
1162,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Regulatory Relations,Government & Industry Relations,4,Specialist,2,0,32512.74661,0.18,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,,stcsub,,,,,
1163,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Regulatory Relations,International Affairs,4,Specialist,2,0,32512.74661,0.25,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,,whorev,,,,,
1164,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Technical Regulation,,3,Management,3,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,2,1,,whorev,,,,,
1165,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Technical Regulation,Emerging Tech. Regulations,4,Critical,1,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,whorev,,,,,
1166,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Technical Regulation,Regulatory Technical Operations,4,Specialist,3,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,3,0,,headcount,,,,,
1167,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Regulatory Affairs,Technical Regulation,Scarce Resources Regulation,4,Specialist,3,0,32512.74661,0.24,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,3,0,,headcount,,,,,
1168,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Risk,,,2,Management,4,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,4,4,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,0,3,0,0,0,0,0,0,1,1,2,0,0,4,0,,headcount,,,,,
1169,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Risk,Risk Mgt. & BC Execution,Tec &Ops Risk Execution,4,Specialist,1,0,32512.74661,0.682,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,entrev,,,,,
1172,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Risk,Risk Mgt. & BC Planning,,3,Management,1,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,stcsub,,,,,
1173,Governance & Regulatory Affairs,Governance & Regulatory Affairs,Risk,Risk Mgt. & BC Planning,Risk Mgt. Planning & Reporting,4,Specialist,3,0,32512.74661,,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,,entrev,,,,,
1174,Human Resources,HR,,,,1,Management,4,0,22302.65,,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2,2,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,5,0,,entrev,,,,,
1175,Human Resources,HR,None,None,HR Compliance,4,Support,2,0,27900.18333,0.17,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,3,0,,entrev,,,,,
1176,Human Resources,HR,None,HR Procedures & Systems Support,,3,Management,0,0,35542.78,,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.94,0.91,1,0.97,0.94,0.91,1,0.97,0.94,0.91,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,whorev,,,,,
1177,Human Resources,HR,None,HR Procedures & Systems Support,HR Data Governance & Access Control,4,Support,4,0,23362.5,0.11,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,0.97,0.94,0.91,1,0.97,0.94,0.91,1,0.97,0.94,0.91,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,,stcsub,,,,,
1178,Human Resources,HR,None,HR Procedures & Systems Support,HR System Support,4,Support,10,0,27750.10875,0.399,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,4,5,0.25,0.5,0.75,1,0.97,0.94,0.91,1,0.97,0.94,0.91,1,0.97,0.94,0.91,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,3,1,1,3,0,0,0,0,4,1,3,0,0,0,0,7,1,,entrev,,,,,
1179,Human Resources,HR,None,HR Strategy & Change Management,,3,Management,1,0,63228.46,,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.94,0.91,1,0.97,0.94,0.91,1,0.97,0.94,0.91,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,entrev,,,,,
1180,Human Resources,HR,None,HR Strategy & Change Management,Change Programs,4,Support,6,0,25848.335,0.176,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,0.97,0.94,0.91,1,0.97,0.94,0.91,1,0.97,0.94,0.91,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,3,0,1,1,0,1,0,0,1,2,1,2,0,0,0,4,2,,headcount,,,,,
1181,Human Resources,HR,None,HR Strategy & Change Management,HR Communication,4,Support,3,0,21328.078,0.18,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,0.97,0.94,0.91,1,0.97,0.94,0.91,1,0.97,0.94,0.91,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,5,0,0,0,0,0,0,2,2,1,0,0,0,0,0,4,1,,stcsub,,,,,
1182,Human Resources,HR,None,HR Strategy & Change Management,Planning & Quality Support,4,Support,6,0,15822.5,0.22,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.94,0.91,1,0.97,0.94,0.91,1,0.97,0.94,0.91,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,0,,entrev,,,,,
1183,Human Resources,HR,Career Management,,,2,Management,12,0,63520.05,,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,12,12,0.25,0.5,0.75,1,0.97,0.94,0.91,1,0.97,0.94,0.91,1,0.97,0.94,0.91,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,10,0,1,1,0,0,0,0,0,1,2,2,0,2,5,10,2,,conrev,,,,,
1184,Human Resources,HR,Career Management,Career & Talent Management,,3,Management,2,0,53518.16,,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.94,0.91,1,0.97,0.94,0.91,1,0.97,0.94,0.91,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,,whorev,,,,,
1185,Human Resources,HR,Career Management,Career & Talent Management,Career Planning,4,Specialist,5,0,24747.39,0.06,0.98,0.95,0.93,0.94,0.89,0.84,0.91,0.83,0.75,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,3,0.25,0.5,0.75,1,0.97,0.94,0.91,1,0.97,0.94,0.91,1,0.97,0.94,0.91,0,0,0,0,,,,,,,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,,stcsub,,,,,
